bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2024-10-06,2024-10-07,I2,Cremonese,Bari,draw,draw,3.45,10.0,True,24.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-06,2024-10-07,I2,Palermo,Salernitana,draw,away,3.48,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-18,2024-10-19,I2,Bari,Catanzaro,draw,draw,3.3,10.0,True,23.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-19,2024-10-20,T1,Antalyaspor,Galatasaray,away,away,1.37,10.0,True,3.7,"league|market_prob_bucket=T1|[0.55,1.00]",2024-10,2024-25
2024-10-19,2024-10-20,I2,Modena,Palermo,draw,draw,2.95,10.0,True,19.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-19,2024-10-20,I2,Cittadella,Cosenza,draw,draw,3.09,10.0,True,20.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-19,2024-10-20,I2,Salernitana,Spezia,draw,away,3.11,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-19,2024-10-20,I2,Brescia,Sassuolo,draw,away,3.21,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-20,2024-10-21,T1,Besiktas,Konyaspor,home,home,1.41,10.0,True,4.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-10,2024-25
2024-10-20,2024-10-21,I2,Cesena,Sampdoria,draw,away,3.11,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-20,2024-10-21,I2,Juve Stabia,Cremonese,draw,away,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-20,2024-10-21,I2,Reggiana,Frosinone,draw,home,3.16,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-20,2024-10-21,I2,Carrarese,Mantova,draw,draw,3.24,10.0,True,22.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-25,2024-10-26,I2,Spezia,Bari,draw,draw,3.17,10.0,True,21.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-26,2024-10-27,I2,Carrarese,Cittadella,draw,home,3.05,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-26,2024-10-27,I2,Cosenza,Juve Stabia,draw,draw,3.06,10.0,True,20.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-26,2024-10-27,I2,Cesena,Brescia,draw,home,3.36,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-26,2024-10-27,I2,Sassuolo,Modena,draw,home,3.46,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-27,2024-10-28,T1,Fenerbahce,Bodrumspor,home,home,1.21,10.0,True,2.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-10,2024-25
2024-10-27,2024-10-28,I2,Frosinone,Pisa,draw,draw,3.11,10.0,True,21.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-27,2024-10-28,I2,Sampdoria,Mantova,draw,home,3.49,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-29,2024-10-30,I2,Reggiana,Cosenza,draw,away,2.91,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-29,2024-10-30,I2,Modena,Cremonese,draw,draw,3.0,10.0,True,20.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-29,2024-10-30,I2,Brescia,Spezia,draw,draw,3.09,10.0,True,20.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-29,2024-10-30,I2,Salernitana,Cesena,draw,draw,3.13,10.0,True,21.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-29,2024-10-30,I2,Juve Stabia,Sassuolo,draw,draw,3.24,10.0,True,22.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-29,2024-10-30,I2,Bari,Carrarese,draw,draw,3.28,10.0,True,22.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-30,2024-10-31,I2,Sudtirol,Frosinone,draw,draw,2.98,10.0,True,19.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-30,2024-10-31,I2,Cittadella,Sampdoria,draw,draw,3.19,10.0,True,21.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-30,2024-10-31,I2,Mantova,Palermo,draw,draw,3.28,10.0,True,22.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-30,2024-10-31,I2,Pisa,Catanzaro,draw,draw,3.39,10.0,True,23.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-11-02,2024-11-03,T1,Besiktas,Kasimpasa,home,away,1.57,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-11,2024-25
2024-11-02,2024-11-03,T1,Kayserispor,Ad. Demirspor,home,draw,1.6,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-11,2024-25
2024-11-02,2024-11-03,I2,Carrarese,Juve Stabia,draw,draw,3.02,10.0,True,20.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-02,2024-11-03,I2,Spezia,Modena,draw,home,3.11,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-02,2024-11-03,I2,Bari,Reggiana,draw,draw,3.26,10.0,True,22.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-03,2024-11-04,I2,Cosenza,Salernitana,draw,draw,3.17,10.0,True,21.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-03,2024-11-04,I2,Catanzaro,Frosinone,draw,draw,3.19,10.0,True,21.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-03,2024-11-04,I2,Cesena,Sudtirol,draw,home,3.25,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-03,2024-11-04,I2,Cremonese,Pisa,draw,away,3.31,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-08,2024-11-09,I2,Frosinone,Palermo,draw,draw,3.17,10.0,True,21.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-09,2024-11-10,T1,Ad. Demirspor,Eyupspor,away,away,1.68,10.0,True,6.8,"league|market_prob_bucket=T1|[0.55,1.00]",2024-11,2024-25
2024-11-09,2024-11-10,I2,Brescia,Cosenza,draw,away,3.18,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-09,2024-11-10,I2,Pisa,Sampdoria,draw,home,3.19,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-09,2024-11-10,I2,Sudtirol,Sassuolo,draw,away,3.28,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-09,2024-11-10,I2,Modena,Carrarese,draw,home,3.36,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-10,2024-11-11,T1,Fenerbahce,Sivasspor,home,home,1.19,10.0,True,1.9,"league|market_prob_bucket=T1|[0.55,1.00]",2024-11,2024-25
2024-11-10,2024-11-11,T1,Galatasaray,Samsunspor,home,home,1.41,10.0,True,4.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-11,2024-25
2024-11-10,2024-11-11,I2,Juve Stabia,Spezia,draw,away,2.99,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-10,2024-11-11,I2,Reggiana,Catanzaro,draw,draw,3.13,10.0,True,21.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-10,2024-11-11,I2,Salernitana,Bari,draw,away,3.14,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-10,2024-11-11,I2,Cittadella,Cesena,draw,away,3.23,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-22,2024-11-23,I2,Cosenza,Modena,draw,draw,2.93,10.0,True,19.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-23,2024-11-24,T1,Bodrumspor,Galatasaray,away,away,1.41,10.0,True,4.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-11,2024-25
2024-11-23,2024-11-24,T1,Kayserispor,Fenerbahce,away,away,1.43,10.0,True,4.3,"league|market_prob_bucket=T1|[0.55,1.00]",2024-11,2024-25
2024-11-23,2024-11-24,I2,Carrarese,Pisa,draw,home,3.07,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-23,2024-11-24,I2,Juve Stabia,Brescia,draw,draw,3.08,10.0,True,20.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-23,2024-11-24,I2,Cesena,Reggiana,draw,draw,3.34,10.0,True,23.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-23,2024-11-24,I2,Catanzaro,Mantova,draw,draw,3.41,10.0,True,24.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-24,2024-11-25,T1,Besiktas,Goztep,home,away,1.47,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-11,2024-25
2024-11-24,2024-11-25,I2,Palermo,Sampdoria,draw,draw,3.23,10.0,True,22.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-24,2024-11-25,I2,Spezia,Sudtirol,draw,home,3.31,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-24,2024-11-25,I2,Bari,Cittadella,draw,home,3.38,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-25,2024-11-26,T1,Trabzonspor,Ad. Demirspor,home,home,1.46,10.0,True,4.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-11,2024-25
2024-11-30,2024-12-01,T1,Samsunspor,Bodrumspor,home,home,1.67,10.0,True,6.7,"league|market_prob_bucket=T1|[0.55,1.00]",2024-11,2024-25
2024-11-30,2024-12-01,I2,Sudtirol,Cremonese,draw,away,3.01,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-30,2024-12-01,I2,Cittadella,Juve Stabia,draw,draw,3.04,10.0,True,20.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-30,2024-12-01,I2,Mantova,Modena,draw,draw,3.08,10.0,True,20.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-30,2024-12-01,I2,Brescia,Bari,draw,draw,3.12,10.0,True,21.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-11-30,2024-12-01,I2,Sampdoria,Catanzaro,draw,draw,3.4,10.0,True,24.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-11,2024-25
2024-12-01,2024-12-02,T1,Galatasaray,Eyupspor,home,draw,1.26,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-01,2024-12-02,I2,Palermo,Spezia,draw,home,3.08,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-01,2024-12-02,I2,Frosinone,Cesena,draw,home,3.15,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-01,2024-12-02,I2,Salernitana,Carrarese,draw,home,3.26,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-01,2024-12-02,I2,Pisa,Cosenza,draw,draw,3.32,10.0,True,23.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-02,2024-12-03,T1,Fenerbahce,Gaziantep,home,home,1.24,10.0,True,2.4,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-07,2024-12-08,T1,Goztep,Ad. Demirspor,home,home,1.28,10.0,True,2.8,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-07,2024-12-08,I2,Mantova,Pisa,draw,away,3.12,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-07,2024-12-08,I2,Carrarese,Palermo,draw,home,3.12,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-07,2024-12-08,I2,Cosenza,Frosinone,draw,away,3.15,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-07,2024-12-08,I2,Bari,Cesena,draw,home,3.17,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-07,2024-12-08,I2,Modena,Salernitana,draw,draw,3.28,10.0,True,22.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-08,2024-12-09,T1,Sivasspor,Galatasaray,away,away,1.43,10.0,True,4.3,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-08,2024-12-09,I2,Catanzaro,Brescia,draw,home,3.28,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-13,2024-12-14,I2,Pisa,Bari,draw,home,3.18,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-14,2024-12-15,I2,Reggiana,Modena,draw,away,2.99,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-14,2024-12-15,I2,Sampdoria,Spezia,draw,draw,3.06,10.0,True,20.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-14,2024-12-15,I2,Sudtirol,Mantova,draw,draw,3.33,10.0,True,23.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-14,2024-12-15,I2,Cesena,Cosenza,draw,home,3.43,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-15,2024-12-16,T1,Fenerbahce,Buyuksehyr,home,home,1.36,10.0,True,3.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-15,2024-12-16,I2,Salernitana,Juve Stabia,draw,away,3.11,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-15,2024-12-16,I2,Brescia,Carrarese,draw,draw,3.22,10.0,True,22.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-15,2024-12-16,I2,Cittadella,Cremonese,draw,draw,3.34,10.0,True,23.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-16,2024-12-17,T1,Galatasaray,Trabzonspor,home,home,1.32,10.0,True,3.2,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-16,2024-12-17,T1,Ad. Demirspor,Besiktas,away,home,1.34,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-20,2024-12-21,T1,Eyupspor,Fenerbahce,away,draw,1.55,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-20,2024-12-21,I2,Salernitana,Brescia,draw,draw,3.27,10.0,True,22.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-21,2024-12-22,T1,Besiktas,Alanyaspor,home,draw,1.65,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-21,2024-12-22,I2,Modena,Pisa,draw,home,2.83,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-21,2024-12-22,I2,Cittadella,Reggiana,draw,home,3.0,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-21,2024-12-22,I2,Carrarese,Cosenza,draw,home,3.0,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-21,2024-12-22,I2,Catanzaro,Spezia,draw,away,3.08,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-21,2024-12-22,I2,Bari,Sudtirol,draw,away,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-21,2024-12-22,I2,Mantova,Frosinone,draw,home,3.16,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-22,2024-12-23,T1,Kayserispor,Galatasaray,away,away,1.34,10.0,True,3.4,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-22,2024-12-23,T1,Trabzonspor,Bodrumspor,home,home,1.56,10.0,True,5.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-22,2024-12-23,I2,Juve Stabia,Cesena,draw,home,3.02,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-23,2024-12-24,T1,Hatayspor,Ad. Demirspor,home,away,1.62,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-12,2024-25
2024-12-26,2024-12-27,I2,Sudtirol,Cittadella,draw,away,2.95,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-26,2024-12-27,I2,Reggiana,Juve Stabia,draw,home,2.96,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-26,2024-12-27,I2,Brescia,Modena,draw,draw,3.01,10.0,True,20.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-26,2024-12-27,I2,Cesena,Cremonese,draw,away,3.03,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-26,2024-12-27,I2,Cosenza,Catanzaro,draw,draw,3.05,10.0,True,20.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-26,2024-12-27,I2,Frosinone,Salernitana,draw,home,3.1,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-26,2024-12-27,I2,Pisa,Sassuolo,draw,home,3.25,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-26,2024-12-27,I2,Palermo,Bari,draw,home,3.32,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-26,2024-12-27,I2,Sampdoria,Carrarese,draw,draw,3.33,10.0,True,23.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-29,2024-12-30,I2,Bari,Spezia,draw,home,2.92,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-29,2024-12-30,I2,Carrarese,Cesena,draw,home,2.92,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-29,2024-12-30,I2,Cittadella,Palermo,draw,home,3.04,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-29,2024-12-30,I2,Mantova,Reggiana,draw,away,3.04,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-29,2024-12-30,I2,Juve Stabia,Frosinone,draw,draw,3.05,10.0,True,20.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-29,2024-12-30,I2,Modena,Sudtirol,draw,draw,3.19,10.0,True,21.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-29,2024-12-30,I2,Catanzaro,Salernitana,draw,home,3.2,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2024-12-29,2024-12-30,I2,Sampdoria,Pisa,draw,away,3.23,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-12,2024-25
2025-01-12,2025-01-13,I2,Reggiana,Bari,draw,draw,2.94,10.0,True,19.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-12,2025-01-13,I2,Sudtirol,Catanzaro,draw,draw,2.98,10.0,True,19.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-12,2025-01-13,I2,Frosinone,Cremonese,draw,away,3.07,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-12,2025-01-13,I2,Palermo,Modena,draw,home,3.1,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-12,2025-01-13,I2,Cesena,Cittadella,draw,draw,3.18,10.0,True,21.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-12,2025-01-13,I2,Brescia,Sampdoria,draw,draw,3.23,10.0,True,22.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-12,2025-01-13,I2,Cosenza,Mantova,draw,draw,3.3,10.0,True,23.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-12,2025-01-13,I2,Spezia,Juve Stabia,draw,draw,3.31,10.0,True,23.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-13,2025-01-14,I2,Pisa,Carrarese,draw,home,3.36,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-17,2025-01-18,I2,Sampdoria,Cesena,draw,away,2.94,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-18,2025-01-19,I2,Salernitana,Reggiana,draw,home,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-18,2025-01-19,I2,Modena,Frosinone,draw,draw,3.16,10.0,True,21.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-18,2025-01-19,I2,Bari,Brescia,draw,draw,3.17,10.0,True,21.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-18,2025-01-19,I2,Cittadella,Mantova,draw,away,3.25,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-19,2025-01-20,I2,Catanzaro,Pisa,draw,draw,2.89,10.0,True,18.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-19,2025-01-20,I2,Carrarese,Spezia,draw,away,2.99,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-19,2025-01-20,I2,Palermo,Juve Stabia,draw,home,3.25,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-24,2025-01-25,I2,Spezia,Sassuolo,draw,home,3.08,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-25,2025-01-26,I2,Frosinone,Sudtirol,draw,away,3.02,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-25,2025-01-26,I2,Juve Stabia,Carrarese,draw,home,3.05,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-25,2025-01-26,I2,Cosenza,Cittadella,draw,away,3.06,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-25,2025-01-26,I2,Cesena,Bari,draw,draw,3.16,10.0,True,21.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-25,2025-01-26,I2,Mantova,Sampdoria,draw,draw,3.29,10.0,True,22.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-26,2025-01-27,I2,Reggiana,Palermo,draw,home,2.95,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-26,2025-01-27,I2,Brescia,Catanzaro,draw,away,3.23,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-26,2025-01-27,I2,Cremonese,Modena,draw,draw,3.29,10.0,True,22.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-01-31,2025-02-01,I2,Palermo,Pisa,draw,away,2.94,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-01,2024-25
2025-02-01,2025-02-02,I2,Catanzaro,Cesena,draw,home,3.07,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02,2024-25
2025-02-01,2025-02-02,I2,Cittadella,Spezia,draw,away,3.16,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02,2024-25
2025-02-01,2025-02-02,I2,Sampdoria,Cosenza,draw,home,3.2,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02,2024-25
2025-02-01,2025-02-02,I2,Modena,Mantova,draw,home,3.46,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02,2024-25
2025-02-02,2025-02-03,T1,Fenerbahce,Rizespor,home,home,1.33,10.0,True,3.3,"league|market_prob_bucket=T1|[0.55,1.00]",2025-02,2024-25
2025-02-02,2025-02-03,I2,Sudtirol,Reggiana,draw,home,2.83,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02,2024-25
