combo_id,window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2024-10,2025-09,114,114.0,28.93,25.38,10.75,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2025-04,2026-03,102,102.0,20.09,19.7,10.75,9,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2013-04,2014-03,115,115.0,-4.84,-4.21,13.92,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2013-10,2014-09,99,99.0,10.69,10.8,9.96,6,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2014-04,2015-03,97,97.0,20.02,20.64,15.19,7,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2014-10,2015-09,113,113.0,1.9,1.68,15.33,4,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2015-04,2016-03,118,118.0,-4.67,-3.96,15.84,2,8,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2015-10,2016-09,116,116.0,1.12,0.97,13.17,3,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2016-04,2017-03,117,117.0,19.9,17.01,9.72,6,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2016-10,2017-09,136,136.0,19.81,14.57,10.7,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2017-04,2018-03,131,131.0,6.84,5.22,15.77,7,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2017-10,2018-09,111,111.0,26.52,23.89,7.0,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2018-04,2019-03,110,110.0,16.57,15.06,10.32,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2018-10,2019-09,113,113.0,-4.83,-4.27,11.93,4,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2019-04,2020-03,112,112.0,-0.24,-0.21,14.46,7,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2019-10,2020-09,111,111.0,2.2,1.98,11.94,7,3,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2020-04,2021-03,132,132.0,5.43,4.11,11.78,6,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2020-10,2021-09,127,127.0,-6.22,-4.9,16.62,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2021-04,2022-03,96,96.0,-7.33,-7.64,16.33,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2021-10,2022-09,100,100.0,-1.75,-1.75,15.4,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2022-04,2023-03,112,112.0,7.42,6.62,15.4,7,3,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2022-10,2023-09,126,126.0,21.39,16.98,9.02,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2023-04,2024-03,141,141.0,5.01,3.55,10.92,6,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2023-10,2024-09,142,142.0,1.38,0.97,9.57,4,8,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2024-04,2025-03,137,137.0,19.22,14.03,13.5,5,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2024-10,2025-09,119,119.0,13.28,11.16,10.75,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2025-04,2026-03,113,113.0,11.52,10.19,10.75,6,5,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-04,2014-03,123,123.0,-6.83,-5.55,15.26,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-10,2014-09,116,116.0,1.06,0.91,10.91,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-04,2015-03,118,118.0,8.87,7.52,16.35,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-10,2015-09,126,126.0,-3.88,-3.08,21.71,4,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-04,2016-03,129,129.0,-5.67,-4.4,19.71,4,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-10,2016-09,125,125.0,7.92,6.34,11.98,5,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-04,2017-03,128,128.0,11.19,8.74,8.21,6,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-10,2017-09,151,151.0,10.84,7.18,11.91,7,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-04,2018-03,145,145.0,6.98,4.81,11.91,7,3,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-10,2018-09,124,124.0,28.85,23.27,7.95,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-04,2019-03,126,126.0,20.26,16.08,10.49,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-10,2019-09,130,130.0,-24.27,-18.67,31.04,1,10,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-04,2020-03,129,129.0,-15.83,-12.27,27.08,3,8,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-10,2020-09,135,135.0,10.7,7.93,12.6,5,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-04,2021-03,142,142.0,16.27,11.46,12.6,6,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-10,2021-09,129,129.0,-9.32,-7.22,23.96,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-04,2022-03,115,115.0,-23.96,-20.83,28.75,3,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-10,2022-09,112,112.0,-5.31,-4.74,14.81,4,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-04,2023-03,115,115.0,19.79,17.21,16.02,6,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-10,2023-09,144,144.0,39.26,27.26,9.74,7,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-04,2024-03,152,152.0,25.67,16.89,9.53,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,154,154.0,10.57,6.86,8.66,6,5,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,158,158.0,24.03,15.21,12.8,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,134,134.0,17.32,12.93,12.47,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,126,126.0,11.0,8.73,12.47,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2013-04,2014-03,158,158.0,-8.01,-5.07,17.07,4,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2013-10,2014-09,152,152.0,1.73,1.14,14.56,3,8,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2014-04,2015-03,151,151.0,5.9,3.91,16.35,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2014-10,2015-09,161,161.0,-2.54,-1.58,20.65,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2015-04,2016-03,165,165.0,2.67,1.62,18.27,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2015-10,2016-09,152,152.0,19.27,12.68,13.48,7,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2016-04,2017-03,152,152.0,18.43,12.12,10.5,7,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2016-10,2017-09,180,180.0,7.53,4.18,15.38,8,3,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2017-04,2018-03,178,178.0,6.76,3.8,16.38,8,3,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2017-10,2018-09,164,164.0,31.35,19.12,13.16,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2018-04,2019-03,171,171.0,24.63,14.4,13.16,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2018-10,2019-09,185,185.0,-10.31,-5.57,23.37,2,9,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2019-04,2020-03,180,180.0,-6.92,-3.84,18.17,4,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2019-10,2020-09,177,177.0,2.03,1.15,14.26,5,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2020-04,2021-03,195,195.0,1.54,0.79,16.73,6,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2020-10,2021-09,174,174.0,-10.99,-6.32,20.6,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2021-04,2022-03,152,152.0,-6.44,-4.24,21.66,5,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2021-10,2022-09,162,162.0,-2.65,-1.64,23.89,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2022-04,2023-03,168,168.0,9.24,5.5,26.24,5,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2022-10,2023-09,186,186.0,32.1,17.26,10.83,8,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2023-04,2024-03,188,188.0,17.2,9.15,10.83,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2023-10,2024-09,181,181.0,-0.52,-0.29,10.89,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2024-04,2025-03,182,182.0,11.5,6.32,18.41,4,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2024-10,2025-09,173,173.0,23.11,13.36,10.83,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2025-04,2026-03,160,160.0,22.08,13.8,10.29,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2013-04,2014-03,170,170.0,3.66,2.15,19.62,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2013-10,2014-09,153,153.0,3.54,2.31,22.56,6,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2014-04,2015-03,152,152.0,-21.2,-13.95,36.42,5,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2014-10,2015-09,162,162.0,-13.36,-8.25,27.27,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2015-04,2016-03,156,156.0,7.48,4.79,10.29,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2015-10,2016-09,136,136.0,11.74,8.63,16.05,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2016-04,2017-03,125,125.0,18.32,14.66,9.66,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2016-10,2017-09,155,155.0,10.24,6.61,25.94,7,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2017-04,2018-03,165,165.0,-8.19,-4.96,30.96,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2017-10,2018-09,154,154.0,24.81,16.11,12.1,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2018-04,2019-03,159,159.0,29.09,18.3,11.78,6,5,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2018-10,2019-09,178,178.0,-19.55,-10.98,35.05,2,9,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2019-04,2020-03,165,165.0,-24.45,-14.82,36.91,3,8,False
